chr	start	end	ID	liftoff	miniprot	lifton	method	mutation
chr8	11884338	11887348	CHS.131258.0	0.0	0.9806451612903224	0.9827586206896552	miniprot_truncated	inframe_deletion;stop_missing
chr8	7322170	7325180	CHS.131253.0	0.0	0.9806451612903224	0.9827586206896552	miniprot_truncated	inframe_deletion;stop_missing
chr8	7329821	7332831	CHS.131253.0	0.0	0.978494623655914	0.980603448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11777267	11780277	CHS.131253.0	0.0	0.978494623655914	0.980603448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11876686	11879696	CHS.131253.0	0.0	0.978494623655914	0.980603448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11869043	11872053	CHS.131253.0	0.0	0.978494623655914	0.980603448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11861390	11864400	CHS.131253.0	0.0	0.978494623655914	0.980603448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11853747	11856757	CHS.131253.0	0.0	0.978494623655914	0.980603448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11846099	11849109	CHS.131253.0	0.0	0.978494623655914	0.980603448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	11784915	11787925	CHS.131253.0	0.0	0.978494623655914	0.980603448275862	miniprot_truncated	inframe_deletion;stop_missing
chr8	8814205	8841084	CHS.52719.1	0.0	0.602803738317757	0.6037441497659907	miniprot_truncated	frameshift;start_lost;stop_missing
chr8	7540527	7550956	CHS.52770.2	0.0	0.9932659932659932	0.9966216216216216	miniprot_truncated	inframe_deletion;stop_missing
chr8	54331470	54335854	CHS.53416.4	0.0	0.9215686274509804	0.9276315789473684	miniprot_truncated	frameshift;start_lost;stop_missing
chr8	58567747	58568859	CHS.53492.2	0.0	0.9973045822102424	1.0	miniprot_truncated	synonymous
chr8	67089858	67092713	CHS.53626.3	0.0	0.9989495798319328	1.0	miniprot_truncated	synonymous
chr9	37615961	37616239	CHS.55464.5	0.0	0.989247311827957	1.0	miniprot_truncated	synonymous
chr9	80167538	80168225	CHS.141417.1	0.0	0.7375	0.7405857740585774	miniprot_truncated	frameshift;stop_missing
chr9	106468124	106469362	CHS.56122.1	0.0	0.9975786924939468	1.0	miniprot_truncated	synonymous
chr9	125168874	125170013	CHS.56507.3	0.0	0.9973684210526316	1.0	miniprot_truncated	synonymous
chr9	139651052	139652146	CHS.56796.3	0.0	0.9972602739726028	1.0	miniprot_truncated	synonymous
chr10	5376992	5377477	CHS.5390.2	0.0	0.9876543209876544	0.9937888198757764	miniprot_truncated	frameshift;stop_missing
chr10	75981653	75982656	CHS.6534.12	0.0	0.989247311827957	1.0	miniprot_truncated	synonymous
chr10	83824835	83858981	CHS.6644.16	0.0	0.4992826398852223	0.5	miniprot_truncated	frameshift;start_lost;stop_missing
chr11	534019	536396	CHS.7696.12	0.0	0.996415770609319	1.0	miniprot_truncated	synonymous
chr11	5878135	5879100	CHS.7936.1	0.0	0.9906832298136646	0.9937694704049844	miniprot_truncated	frameshift;stop_missing
chr11	19053966	19054934	CHS.8249.1	0.0	0.9969040247678018	1.0	miniprot_truncated	synonymous
chr11	58128866	58129798	CHS.8761.1	0.0	0.9967845659163987	1.0	miniprot_truncated	synonymous
chr11	66601642	66602101	CHS.9230.2	0.0	0.0512820512820512	0.1290322580645161	miniprot_truncated	frameshift;stop_codon_gain
chr11	94095358	94097756	CHS.9744.2	0.0	0.993006993006993	1.0	miniprot_truncated	synonymous
chr11	95004385	95005956	CHS.9763.1	0.0	0.9980916030534353	1.0	miniprot_truncated	synonymous
chr11	111294252	111296237	CHS.9946.3	0.0	0.9873417721518988	0.9915254237288136	miniprot_truncated	frameshift;start_lost;stop_missing
chr12	12930079	12954116	CHS.166673.4	0.0	0.9976905311778292	1.0	miniprot_truncated	synonymous
chr12	14700301	14701038	CHS.166414.1	0.0	0.9959349593495936	1.0	miniprot_truncated	synonymous
chr12	47195840	47197138	CHS.11469.1	0.0	0.9976905311778292	1.0	miniprot_truncated	synonymous
chr12	50083134	50083307	CHS.11598.2	0.0	0.9827586206896552	1.0	miniprot_truncated	synonymous
chr12	69547939	69553863	CHS.12137.1	0.0	0.9980353634577604	1.0	miniprot_truncated	synonymous
chr12	116862100	116862375	CHS.12900.5	0.0	0.9891304347826086	1.0	miniprot_truncated	synonymous
chr12	127156359	127156910	CHS.13195.1	0.0	0.9945652173913044	1.0	miniprot_truncated	synonymous
chr13	26886779	26887063	CHS.13650.4	0.0	0.936842105263158	0.946808510638298	miniprot_truncated	frameshift;start_lost;stop_missing
chr13	47927078	47928118	CHS.14042.1	0.0	0.9971181556195964	1.0	miniprot_truncated	synonymous
chr14	25654777	25654983	CHS.166250.2	0.0	0.9855072463768116	1.0	miniprot_truncated	synonymous
chr14	49556142	49558277	CHS.15566.1	0.0	0.9985955056179776	1.0	miniprot_truncated	synonymous
chr14	53690616	53691248	CHS.15633.24	0.0	0.985781990521327	0.9952380952380953	miniprot_truncated	frameshift
chr14	100649863	100650114	CHS.172442.1	0.0	0.25	0.4761904761904761	miniprot_truncated	inframe_deletion;stop_codon_gain
chr14	100602592	100603048	CHS.128162.1	0.0	0.059322033898305	0.135593220338983	miniprot_truncated	inframe_deletion;stop_codon_gain
chr15	19310184	19344566	CHS.142471.1	0.0	0.9849624060150376	0.9924242424242424	miniprot_truncated	inframe_deletion;stop_missing
chr15	20812553	20820534	CHS.16758.1	0.0	0.9765739385065886	0.9780058651026392	miniprot_truncated	frameshift;stop_missing
chr15	28594485	28596125	CHS.16900.1	0.0	0.9470588235294116	0.9526627218934912	miniprot_truncated	frameshift;start_lost;stop_missing
chr15	31860908	31862506	CHS.16958.1	0.0	0.99812382739212	1.0	miniprot_truncated	synonymous
chr15	38162925	38163161	CHS.17099.3	0.0	0.927710843373494	0.9390243902439024	miniprot_truncated	frameshift;start_lost;stop_missing
chr15	67083733	67091707	CHS.17688.10	0.0	0.994459833795014	0.9972222222222222	miniprot_truncated	inframe_deletion;stop_missing
chr15	82117153	82118378	CHS.142603.1	0.0	0.9882352941176472	0.9940828402366864	miniprot_truncated	frameshift;stop_missing
chr15	80308952	80310178	CHS.142603.1	0.0	0.9882352941176472	0.9940828402366864	miniprot_truncated	frameshift;stop_missing
chr16	10977695	10977982	CHS.19079.3	0.0	0.9895833333333334	1.0	miniprot_truncated	synonymous
chr16	28644791	28646607	CHS.142697.1	0.0	0.996	1.0	miniprot_truncated	synonymous
chr16	80341359	80353624	CHS.20228.2	0.0	0.9821029082774048	0.984304932735426	miniprot_truncated	frameshift;stop_missing
chr19	23995344	23995865	CHS.20438.2	0.0	0.9885057471264368	0.9942196531791908	miniprot_truncated	inframe_deletion;stop_missing
chr17	16724167	16741616	CHS.21512.18	0.0	0.9889705882352942	0.992619926199262	miniprot_truncated	frameshift;stop_missing
chr17	20945122	20947089	CHS.142851.1	0.0	0.9969512195121952	1.0	miniprot_truncated	synonymous
chr17	38498956	38499552	CHS.21988.4	0.0	0.9949748743718592	1.0	miniprot_truncated	synonymous
chr17	56387148	56387429	CHS.22742.2	0.0	0.9893617021276596	1.0	miniprot_truncated	synonymous
chr17	83888294	83925819	CHS.23650.25	0.0	0.3832335329341317	0.3843843843843844	miniprot_truncated	frameshift;start_lost;stop_codon_gain
chr18	75514926	75518024	CHS.24963.1	0.0	0.9980638915779284	0.999031007751938	miniprot_truncated	frameshift;stop_missing
chr19	22226374	22227837	CHS.26223.2	0.0	0.9979508196721312	1.0	miniprot_truncated	synonymous
chr19	24276445	24278169	CHS.26275.3	0.0	0.9982608695652174	1.0	miniprot_truncated	synonymous
chr19	39552514	39553980	CHS.26570.2	0.0	0.9959100204498976	0.9979508196721312	miniprot_truncated	frameshift;stop_missing
chr19	39802179	39804032	CHS.26573.10	0.0	0.9983818770226536	1.0	miniprot_truncated	synonymous
chr19	48987786	48988460	CHS.27056.16	0.0	0.9416666666666668	0.9495798319327732	miniprot_truncated	frameshift;start_lost;stop_missing
chr19	59661484	59662422	CHS.134949.1	0.0	0.9936102236421726	0.9967948717948718	miniprot_truncated	inframe_deletion;stop_missing
chr20	18366225	18367904	CHS.33028.10	0.0	0.9964285714285714	0.998211091234347	miniprot_truncated	frameshift;stop_missing
chr20	34156185	34162200	CHS.33307.39	0.0	0.998463901689708	1.0	miniprot_truncated	synonymous
chr21	41747681	41748754	CHS.143312.1	0.0	0.9888888888888888	0.9916434540389972	miniprot_truncated	start_lost;inframe_deletion;stop_missing
chr21	32787869	32788840	CHS.34303.4	0.0	0.9640718562874252	0.9669669669669668	miniprot_truncated	inframe_deletion;stop_missing
chr22	11294096	11296373	CHS.143381.1	0.0	0.9741379310344828	0.982608695652174	miniprot_truncated	inframe_deletion;stop_missing
chr22	19147247	19148642	CHS.35165.9	0.0	0.401673640167364	0.6504424778761062	miniprot_truncated	frameshift;stop_codon_gain
chr22	19026116	19027511	CHS.35165.9	0.0	0.401673640167364	0.6504424778761062	miniprot_truncated	frameshift;stop_codon_gain
chrY	1255896	1260300	CHS.143466.1	0.0	0.9972375690607734	1.0	miniprot_truncated	synonymous
chrY	2165379	2167463	CHS.57438.2	0.0	0.9985611510791368	1.0	miniprot_truncated	synonymous
chrX	13290143	13290748	CHS.57565.1	0.0	0.995049504950495	1.0	miniprot_truncated	synonymous
chrX	27337683	27339581	CHS.57733.3	0.0	0.9968404423380728	0.9984177215189872	miniprot_truncated	frameshift;stop_missing
chrX	29509638	29548001	CHS.57742.4	0.0	0.6269727403156384	0.6278735632183908	miniprot_truncated	frameshift;start_lost;stop_missing
chrX	40877578	40878987	CHS.57854.1	0.0	0.9832285115303984	0.9852941176470588	miniprot_truncated	frameshift;start_lost;stop_missing
chrX	50767243	50767737	CHS.58037.2	0.0	0.993939393939394	1.0	miniprot_truncated	synonymous
chrX	52410519	52410749	CHS.58071.1	0.0	0.987012987012987	1.0	miniprot_truncated	synonymous
chrX	56978908	56979045	CHS.58136.1	0.0	0.9782608695652174	1.0	miniprot_truncated	synonymous
chrX	63915247	63929654	CHS.58156.23	0.0	0.998805256869773	1.0	miniprot_truncated	synonymous
chrX	104637414	104639504	CHS.58516.3	0.0	0.9985652797704448	1.0	miniprot_truncated	synonymous
chrX	106230957	106231418	CHS.131107.1	0.0	0.9935064935064936	1.0	miniprot_truncated	synonymous
chrX	110904841	110905773	CHS.58579.1	0.0	0.9967845659163987	1.0	miniprot_truncated	synonymous
chrX	133423765	133424001	CHS.58837.3	0.0	0.9873417721518988	1.0	miniprot_truncated	synonymous
chrY	103021	104724	CHS.143556.1	0.0	0.9969325153374232	1.0	miniprot_truncated	synonymous
chrY	9572637	9574452	CHS.59191.4	0.0	0.9896193771626296	0.9930555555555556	miniprot_truncated	frameshift;stop_missing
chrY	9653868	9655701	CHS.59229.2	0.0	0.9933554817275748	0.9966666666666668	miniprot_truncated	frameshift;stop_missing
chrY	8943673	8945488	CHS.59231.2	0.0	0.9932203389830508	0.9965986394557824	miniprot_truncated	frameshift;stop_missing
chrY	8984308	8986123	CHS.59231.2	0.0	0.9898305084745764	0.9931972789115646	miniprot_truncated	frameshift;stop_missing
chrY	9511774	9513589	CHS.59236.1	0.0	0.9898305084745764	0.9931972789115646	miniprot_truncated	frameshift;stop_missing
chr1	12668181	12672725	CHS.28516.1	0.0	0.9978991596638656	1.0	miniprot_truncated	synonymous
chr4	72445623	72450764	CHS.42099.1	0.0	0.9948453608247424	1.0	miniprot_truncated	synonymous
chr11	56649491	56650408	CHS.10526.1	0.0	0.9967320261437908	1.0	miniprot_truncated	synonymous
chr14	100627626	100628127	CHS.130682.1	0.0	0.0526315789473684	0.1203007518796992	miniprot_truncated	inframe_deletion;stop_codon_gain
chr16	16227077	16228943	CHS.20844.3	0.0	0.99	1.0	miniprot_truncated	synonymous
chr16	61572386	61588928	CHS.20777.1	0.0	0.9965156794425089	1.0	miniprot_truncated	synonymous
chr17	46463532	46464083	CHS.143747.1	0.0	0.9945652173913044	1.0	miniprot_truncated	synonymous
chr19	57378582	57382709	CHS.27860.1	0.0	0.9973404255319148	1.0	miniprot_truncated	synonymous
chr22	22816302	22816877	CHS.130816.1	0.0	0.9933774834437086	1.0	miniprot_truncated	synonymous
chr22	24438304	24439039	CHS.36371.1	0.0	0.9919354838709676	1.0	miniprot_truncated	synonymous
chr22	24441590	24449388	CHS.36370.10	0.0	0.995850622406639	1.0	miniprot_truncated	synonymous
chr22	24441590	24442162	CHS.36370.4	0.0	0.991869918699187	1.0	miniprot_truncated	synonymous
chr15	20708723	20711437	CHS.18634.3	0.0	0.8	0.8294573643410853	miniprot_truncated	frameshift;stop_codon_gain
chr15	28593609	28593944	CHS.18600.1	0.0	0.9910714285714286	1.0	miniprot_truncated	synonymous
chr15	28315652	28316800	CHS.18620.1	0.0	0.9805825242718448	0.9853658536585366	miniprot_truncated	inframe_deletion;stop_missing
chr15	30280633	30281781	CHS.18620.1	0.0	0.9805825242718448	0.9853658536585366	miniprot_truncated	inframe_deletion;stop_missing
chr17	37342455	37347741	CHS.143841.1	0.0	0.9969135802469136	1.0	miniprot_truncated	synonymous
chr14	2929123	2929497	CHS.57376.1	0.0	0.92	0.9274193548387096	miniprot_truncated	frameshift;stop_missing
chr14	29183	32164	CHS.143576.3	0.0	0.9708249496981892	0.971802618328298	miniprot_truncated	inframe_deletion;stop_missing
chr14	60581	63562	CHS.143576.3	0.0	0.9708249496981892	0.971802618328298	miniprot_truncated	inframe_deletion;stop_missing
chr14	85709	88690	CHS.143576.3	0.0	0.9708249496981892	0.971802618328298	miniprot_truncated	inframe_deletion;stop_missing
chr14	54303	57284	CHS.143576.3	0.0	0.9708249496981892	0.971802618328298	miniprot_truncated	inframe_deletion;stop_missing
chr14	35463	38444	CHS.143576.3	0.0	0.9708249496981892	0.971802618328298	miniprot_truncated	inframe_deletion;stop_missing
chr14	91989	94970	CHS.143576.3	0.0	0.9708249496981892	0.971802618328298	miniprot_truncated	inframe_deletion;stop_missing
chr14	66861	69842	CHS.143576.3	0.0	0.9708249496981892	0.971802618328298	miniprot_truncated	inframe_deletion;stop_missing
chr22	146284	149265	CHS.143576.3	0.0	0.9738430583501008	0.9748237663645518	miniprot_truncated	inframe_deletion;stop_missing
chr22	95234	98215	CHS.143576.3	0.0	0.9738430583501008	0.9748237663645518	miniprot_truncated	inframe_deletion;stop_missing
chr22	107959	110940	CHS.143576.3	0.0	0.9738430583501008	0.9748237663645518	miniprot_truncated	inframe_deletion;stop_missing
chr22	82521	85502	CHS.143576.3	0.0	0.9738430583501008	0.9748237663645518	miniprot_truncated	inframe_deletion;stop_missing
chr14	161065	164046	CHS.143576.3	0.0	0.647887323943662	0.648539778449144	miniprot_truncated	inframe_deletion;stop_codon_gain
chr14	179954	182935	CHS.143576.3	0.0	0.9708249496981892	0.971802618328298	miniprot_truncated	inframe_deletion;stop_missing
chr14	186239	189220	CHS.143576.3	0.0	0.1710261569416499	0.1711983887210473	miniprot_truncated	inframe_deletion;stop_codon_gain
chr14	41743	44724	CHS.143576.3	0.0	0.9688128772635816	0.9697885196374624	miniprot_truncated	inframe_deletion;stop_missing
chr14	198803	201784	CHS.143576.3	0.0	0.9688128772635816	0.9697885196374624	miniprot_truncated	inframe_deletion;stop_missing
chr14	148497	151478	CHS.143576.3	0.0	0.9678068410462776	0.9687814702920444	miniprot_truncated	inframe_deletion;stop_missing
chr14	205079	208060	CHS.143576.3	0.0	0.9668008048289738	0.9677744209466264	miniprot_truncated	inframe_deletion;stop_missing
chr14	142221	145202	CHS.143576.3	0.0	0.9688128772635816	0.9697885196374624	miniprot_truncated	inframe_deletion;stop_missing
chr14	117106	120087	CHS.143576.3	0.0	0.9688128772635816	0.9697885196374624	miniprot_truncated	inframe_deletion;stop_missing
chr14	104548	107529	CHS.143576.3	0.0	0.9688128772635816	0.9697885196374624	miniprot_truncated	inframe_deletion;stop_missing
chr14	22903	25884	CHS.143576.3	0.0	0.0955734406438631	0.0956696878147029	miniprot_truncated	inframe_deletion;stop_codon_gain
chr14	217643	220624	CHS.143576.3	0.0	0.6448692152917505	0.6455186304128903	miniprot_truncated	inframe_deletion;stop_codon_gain
chr14	192527	195508	CHS.143576.3	0.0	0.96579476861167	0.9667673716012084	miniprot_truncated	inframe_deletion;stop_missing
chr14	79429	82410	CHS.143576.3	0.0	0.0955734406438631	0.0956696878147029	miniprot_truncated	inframe_deletion;stop_codon_gain
chr14	211352	214333	CHS.143576.3	0.0	0.170020120724346	0.1701913393756294	miniprot_truncated	inframe_deletion;stop_codon_gain
chr14	154770	157751	CHS.143576.3	0.0	0.170020120724346	0.1701913393756294	miniprot_truncated	inframe_deletion;stop_codon_gain
chr13	12793998	12794327	CHS.126711.1	0.0	0.990909090909091	1.0	miniprot_truncated	synonymous
